path, orbit, block, line, sample, lat, lon, an, ca, cf, rms, weight, npts, cloud, var
164, 88146, 9, 182, 609, 75.418156, 201.290622, 14.468591, 16.577484, 17.010320, 21.223750, 1.000000, 8.000000, 1, 3.561281
164, 88146, 9, 181, 609, 75.415731, 201.292168, 14.727738, 16.583489, 16.974674, 57.998750, 1.000000, 8.000000, 1, 41.776651
164, 88146, 9, 180, 609, 75.413305, 201.293711, 14.965900, 16.561237, 16.829208, 16.050000, 1.000000, 2.000000, 1, 0.390000
164, 88146, 9, 179, 610, 75.409667, 201.295985, 15.171460, 16.556053, 16.724322, 13.138000, 1.000000, 5.000000, 1, 1.655686
164, 88146, 9, 178, 610, 75.408151, 201.296914, 15.373544, 16.536839, 16.701426, 28.638889, 1.000000, 9.000000, 1, 8.806383
164, 88146, 9, 177, 610, 75.405423, 201.298578, 15.521772, 16.543915, 16.793484, 34.740000, 1.000000, 4.000000, 1, 5.860738
164, 88146, 9, 177, 611, 75.404211, 201.299321, 15.590683, 16.560446, 16.798446, 15.977500, 1.000000, 4.000000, 1, 2.594825
164, 88146, 9, 176, 611, 75.402999, 201.300070, 15.424360, 16.580240, 16.847146, 14.040000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 9, 173, 612, 75.395130, 201.305012, 13.238199, 16.632074, 16.921559, 23.071429, 1.000000, 7.000000, 1, 8.433373
164, 88146, 9, 172, 612, 75.391198, 201.307541, 13.229452, 16.639446, 16.929197, 12.960000, 1.000000, 3.000000, 1, 2.957612
164, 88146, 9, 172, 613, 75.390291, 201.308126, 13.103032, 16.661958, 16.758844, 28.490000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 9, 171, 613, 75.389989, 201.308321, 13.312227, 16.664387, 16.700085, 28.250000, 1.000000, 4.000000, 1, 8.414294
164, 88146, 9, 168, 614, 75.382124, 201.313369, 13.697112, 16.605791, 16.498127, 14.153750, 1.000000, 8.000000, 1, 5.287589
164, 88146, 9, 167, 614, 75.379401, 201.315089, 13.881410, 16.559044, 16.880915, 10.520000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 9, 166, 615, 75.376072, 201.317179, 13.867440, 16.535440, 17.207548, 34.610000, 1.000000, 6.000000, 1, 16.316572
164, 88146, 9, 165, 615, 75.374258, 201.318306, 13.957137, 16.473060, 17.235407, 13.480000, 1.000000, 6.000000, 1, 16.183369
164, 88146, 9, 164, 615, 75.371839, 201.319805, 13.738175, 16.360973, 17.187282, 4.585556, 1.000000, 9.000000, 1, 1.759256
164, 88146, 9, 163, 616, 75.369121, 201.321506, 13.483489, 16.322134, 17.224230, 8.132222, 1.000000, 9.000000, 1, 5.168971
164, 88146, 9, 162, 616, 75.366406, 201.323222, 13.321311, 16.159649, 17.188793, 9.051429, 1.000000, 7.000000, 1, 9.496645
164, 88146, 9, 161, 616, 75.363695, 201.324935, 13.304209, 16.100374, 17.262974, 7.392000, 1.000000, 5.000000, 1, 4.277272
164, 88146, 9, 161, 617, 75.362190, 201.325887, 13.212289, 16.165469, 17.312953, 9.363333, 1.000000, 3.000000, 1, 2.467621
164, 88146, 9, 160, 617, 75.361288, 201.326458, 13.442930, 16.155053, 17.481957, 10.255000, 1.000000, 8.000000, 1, 3.744356
164, 88146, 9, 159, 617, 75.358883, 201.327974, 13.923345, 16.138674, 17.688114, 19.388889, 1.000000, 9.000000, 1, 6.690560
164, 88146, 9, 158, 617, 75.356178, 201.329647, 13.598637, 16.104108, 17.781556, 25.656667, 1.000000, 3.000000, 1, 4.157726
164, 88146, 9, 158, 618, 75.355277, 201.330197, 13.933645, 16.162096, 17.790475, 17.046667, 1.000000, 6.000000, 1, 2.599729
164, 88146, 9, 157, 618, 75.353475, 201.331294, 13.559594, 16.085902, 17.791633, 18.755000, 1.000000, 8.000000, 1, 4.316141
164, 88146, 9, 156, 618, 75.351074, 201.332766, 13.364133, 15.988780, 17.752834, 16.226667, 1.000000, 9.000000, 1, 6.906506
164, 88146, 9, 155, 619, 75.348374, 201.334447, 13.731228, 15.957211, 17.691878, 9.507778, 1.000000, 9.000000, 1, 5.629785
164, 88146, 9, 154, 619, 75.345676, 201.336153, 14.178148, 15.842867, 17.731325, 8.763750, 1.000000, 8.000000, 1, 5.390927
164, 88146, 9, 153, 619, 75.343278, 201.337694, 14.582465, 15.772858, 17.684507, 6.881667, 1.000000, 6.000000, 1, 3.010080
164, 88146, 9, 153, 620, 75.341482, 201.338858, 14.741188, 15.862763, 17.688477, 5.503333, 1.000000, 3.000000, 1, 0.593595
164, 88146, 9, 152, 620, 75.340585, 201.339442, 15.052682, 15.774367, 17.619010, 5.198889, 1.000000, 9.000000, 1, 3.339912
164, 88146, 9, 151, 620, 75.337893, 201.341192, 15.178565, 15.769940, 17.560463, 19.230000, 1.000000, 8.000000, 1, 13.710446
164, 88146, 9, 150, 620, 75.335501, 201.342732, 15.192334, 15.832995, 17.525951, 10.737500, 1.000000, 4.000000, 1, 4.577157
164, 88146, 9, 150, 621, 75.334306, 201.343493, 15.311524, 15.798098, 17.647093, 20.404000, 1.000000, 5.000000, 1, 10.253311
164, 88146, 9, 149, 621, 75.331615, 201.345172, 15.265151, 15.861510, 17.689084, 10.822000, 1.000000, 5.000000, 1, 2.482687
164, 88146, 9, 148, 621, 75.330121, 201.346094, 15.052868, 15.848796, 17.703766, 16.162500, 1.000000, 8.000000, 1, 2.691917
164, 88146, 9, 147, 621, 75.327731, 201.347567, 14.868927, 15.820120, 17.563697, 21.790000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 9, 147, 622, 75.327432, 201.347753, 14.938715, 15.853079, 17.571500, 14.098750, 1.000000, 8.000000, 1, 3.509710
164, 88146, 9, 146, 622, 75.325043, 201.349224, 14.868945, 15.821587, 17.465320, 16.427143, 1.000000, 7.000000, 1, 6.439247
164, 88146, 9, 145, 622, 75.322355, 201.350873, 14.734275, 15.753657, 17.410835, 9.036667, 1.000000, 3.000000, 1, 3.143908
164, 88146, 9, 139, 625, 75.304758, 201.361795, 14.337939, 15.083297, 17.679673, 3.580000, 1.000000, 2.000000, 1, 0.110000
164, 88146, 9, 138, 625, 75.304162, 201.362155, 13.872370, 14.874887, 17.858478, 4.148889, 1.000000, 9.000000, 1, 1.247072
164, 88146, 9, 137, 625, 75.301479, 201.363791, 13.279529, 14.656927, 17.777051, 4.033333, 1.000000, 6.000000, 1, 0.975101
164, 88146, 9, 137, 626, 75.299691, 201.364899, 13.772450, 14.771186, 17.763665, 3.745000, 1.000000, 2.000000, 1, 0.005000
164, 88146, 9, 136, 626, 75.299095, 201.365272, 13.204744, 14.622016, 17.406055, 3.862857, 1.000000, 7.000000, 1, 0.213121
164, 88146, 9, 135, 626, 75.294927, 201.367902, 12.919738, 14.470851, 16.960669, 6.115000, 1.000000, 4.000000, 1, 3.129541
164, 88146, 9, 134, 626, 75.293738, 201.368669, 12.987659, 14.315272, 16.670658, 6.970000, 1.000000, 3.000000, 1, 2.559740
164, 88146, 9, 133, 627, 75.290168, 201.370970, 13.128154, 14.293542, 16.929600, 3.526667, 1.000000, 3.000000, 1, 0.155421
164, 88146, 9, 130, 628, 75.281242, 201.376569, 13.021229, 14.586823, 17.581729, 21.800000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 9, 129, 628, 75.280945, 201.376753, 13.058992, 14.894509, 17.586650, 25.625000, 1.000000, 8.000000, 1, 8.006490
164, 88146, 9, 129, 629, 75.278563, 201.378214, 12.987892, 14.848604, 17.578973, 12.730000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 9, 128, 629, 75.278266, 201.378397, 13.030800, 15.101136, 17.609780, 22.188889, 1.000000, 9.000000, 1, 11.935397
164, 88146, 9, 127, 629, 75.274099, 201.380964, 12.988047, 15.187761, 17.656739, 15.556667, 1.000000, 3.000000, 1, 1.865732
164, 88146, 9, 126, 629, 75.273207, 201.381515, 12.870890, 15.118444, 17.563173, 7.748000, 1.000000, 5.000000, 1, 0.568204
164, 88146, 9, 126, 630, 75.271720, 201.382430, 12.890693, 15.137577, 17.400898, 21.200000, 1.000000, 4.000000, 1, 5.597589
164, 88146, 9, 125, 630, 75.270531, 201.383158, 12.749088, 15.062048, 17.350109, 12.190000, 1.000000, 5.000000, 1, 6.029262
164, 88146, 9, 115, 634, 75.242603, 201.400397, 13.219322, 15.093112, 17.073892, 4.060000, 1.000000, 2.000000, 1, 0.090000
164, 88146, 9, 114, 634, 75.242009, 201.400775, 13.441372, 14.892862, 17.234786, 3.677778, 1.000000, 9.000000, 1, 0.066630
164, 88146, 9, 113, 634, 75.239335, 201.402493, 13.478175, 14.708231, 17.394265, 3.710000, 1.000000, 9.000000, 1, 0.137598
164, 88146, 9, 112, 635, 75.236661, 201.404212, 13.502428, 14.639446, 17.352887, 3.672222, 1.000000, 9.000000, 1, 0.390150
164, 88146, 9, 111, 635, 75.233986, 201.405896, 13.651152, 14.472128, 17.335206, 3.751250, 1.000000, 8.000000, 1, 0.160658
164, 88146, 9, 110, 635, 75.231607, 201.407364, 13.609026, 14.416534, 17.263764, 4.046667, 1.000000, 6.000000, 1, 0.654922
164, 88146, 9, 110, 636, 75.229822, 201.408455, 13.696496, 14.440101, 17.169863, 9.946667, 1.000000, 3.000000, 1, 8.905284
164, 88146, 9, 109, 636, 75.228930, 201.408999, 13.792197, 14.428403, 17.110255, 29.968889, 1.000000, 9.000000, 1, 24.092696
164, 88146, 9, 108, 636, 75.226252, 201.410624, 13.774154, 14.359619, 17.110822, 6.331250, 1.000000, 8.000000, 1, 1.408673
164, 88146, 9, 107, 636, 75.223871, 201.412063, 14.117811, 14.231761, 17.071402, 3.802500, 1.000000, 4.000000, 1, 0.163612
164, 88146, 9, 107, 637, 75.222680, 201.412781, 13.799530, 14.260399, 17.133886, 5.078000, 1.000000, 5.000000, 1, 2.158744
164, 88146, 9, 106, 637, 75.221192, 201.413679, 14.114664, 14.244588, 17.038362, 10.384444, 1.000000, 9.000000, 1, 10.378414
164, 88146, 9, 105, 637, 75.218512, 201.415292, 14.199291, 14.254209, 16.957888, 38.881111, 1.000000, 9.000000, 1, 16.715999
164, 88146, 9, 104, 638, 75.215831, 201.416911, 14.102006, 14.332350, 17.011883, 31.932500, 1.000000, 8.000000, 1, 4.649626
91, 88156, 28, 303, 1541, 75.211660, 201.419451, 17.035077, 17.205914, 17.577594, 23.966000, 1.000000, 5.000000, 1, 2.204818
91, 88156, 28, 158, 1377, 75.743793, 201.081201, 16.213162, 17.462887, 17.047781, 4.290000, 1.000000, 5.000000, 1, 0.059330
91, 88156, 28, 158, 1378, 75.742284, 201.082194, 16.248650, 17.462235, 17.042616, 4.360000, 1.000000, 3.000000, 1, 0.090921
91, 88156, 28, 159, 1378, 75.741379, 201.082784, 16.220906, 17.456654, 17.069694, 4.112500, 1.000000, 8.000000, 1, 0.219303
91, 88156, 28, 159, 1379, 75.738965, 201.084350, 16.262783, 17.459284, 17.076230, 3.010000, 1.000000, 5.000000, 1, 0.075631
91, 88156, 28, 160, 1379, 75.737456, 201.085333, 16.268387, 17.451366, 17.057513, 3.454000, 1.000000, 5.000000, 1, 0.449204
91, 88156, 28, 160, 1380, 75.735948, 201.086316, 16.291551, 17.450374, 17.018498, 3.450000, 1.000000, 7.000000, 1, 0.220324
91, 88156, 28, 161, 1380, 75.733835, 201.087685, 16.252419, 17.452356, 16.962393, 3.812500, 1.000000, 4.000000, 1, 0.180745
91, 88156, 28, 161, 1381, 75.732629, 201.088463, 16.286948, 17.450702, 16.959032, 8.000000, 1.000000, 8.000000, 1, 7.068073
91, 88156, 28, 162, 1381, 75.730214, 201.090011, 16.334056, 17.453674, 16.966852, 4.766667, 1.000000, 3.000000, 1, 1.490779
91, 88156, 28, 162, 1382, 75.729308, 201.090595, 16.481593, 17.456315, 17.078213, 3.811111, 1.000000, 9.000000, 1, 0.044832
91, 88156, 28, 163, 1382, 75.726593, 201.092366, 16.541597, 17.460905, 17.124606, 3.915000, 1.000000, 2.000000, 1, 0.035000
91, 88156, 28, 163, 1383, 75.725990, 201.092761, 16.601090, 17.462543, 17.190985, 3.885000, 1.000000, 10.000000, 1, 0.152725
91, 88156, 28, 164, 1383, 75.722974, 201.094736, 16.647402, 17.462863, 17.215158, 4.100000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 164, 1384, 75.722672, 201.094934, 16.643907, 17.458608, 17.232786, 4.584000, 1.000000, 10.000000, 1, 0.949939
91, 88156, 28, 164, 1385, 75.719658, 201.096922, 16.607614, 17.454331, 17.222079, 4.030000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 165, 1385, 75.719356, 201.097120, 16.718687, 17.456303, 17.272372, 5.119000, 1.000000, 10.000000, 1, 2.772798
91, 88156, 28, 165, 1386, 75.716342, 201.099103, 16.731149, 17.453336, 17.266646, 5.313333, 1.000000, 3.000000, 1, 1.808302
91, 88156, 28, 166, 1386, 75.715437, 201.099690, 16.845887, 17.457286, 17.309517, 3.428571, 1.000000, 7.000000, 1, 0.396067
91, 88156, 28, 173, 1394, 75.689502, 201.116729, 17.049171, 17.458575, 17.394775, 7.767500, 1.000000, 8.000000, 1, 3.399190
91, 88156, 28, 173, 1395, 75.687088, 201.118294, 17.057433, 17.456276, 17.413361, 12.906667, 1.000000, 3.000000, 1, 5.695919
91, 88156, 28, 174, 1395, 75.685880, 201.119073, 17.083683, 17.445331, 17.413354, 4.465000, 1.000000, 4.000000, 1, 2.180785
91, 88156, 28, 174, 1396, 75.683767, 201.120431, 17.109276, 17.441654, 17.392997, 5.020000, 1.000000, 4.000000, 1, 1.611071
91, 88156, 28, 175, 1396, 75.682561, 201.121205, 17.157651, 17.434916, 17.409526, 12.465000, 1.000000, 6.000000, 1, 3.240199
91, 88156, 28, 175, 1397, 75.680451, 201.122568, 17.158094, 17.434242, 17.404635, 27.310000, 1.000000, 5.000000, 1, 14.867699
91, 88156, 28, 176, 1397, 75.678945, 201.123551, 17.193250, 17.423683, 17.400413, 12.536000, 1.000000, 5.000000, 1, 3.952815
91, 88156, 28, 176, 1398, 75.677441, 201.124539, 17.168519, 17.425396, 17.406031, 10.605714, 1.000000, 7.000000, 1, 2.244102
91, 88156, 28, 177, 1398, 75.675336, 201.125926, 17.161138, 17.410557, 17.379008, 10.760000, 1.000000, 4.000000, 1, 2.541525
91, 88156, 28, 177, 1399, 75.674134, 201.126717, 17.147550, 17.409863, 17.377925, 21.370000, 1.000000, 4.000000, 1, 13.104131
91, 88156, 28, 178, 1399, 75.671431, 201.128490, 17.132411, 17.412292, 17.367731, 7.210000, 1.000000, 2.000000, 1, 2.450000
91, 88156, 28, 178, 1400, 75.670831, 201.128882, 17.120231, 17.410208, 17.379004, 7.641000, 1.000000, 10.000000, 1, 2.898315
91, 88156, 28, 179, 1400, 75.667832, 201.130841, 17.112014, 17.411940, 17.405664, 4.720000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 179, 1401, 75.667232, 201.131234, 17.103280, 17.402860, 17.410551, 4.312500, 1.000000, 8.000000, 1, 0.918337
91, 88156, 28, 180, 1402, 75.664237, 201.133201, 17.090725, 17.389402, 17.443963, 3.640000, 1.000000, 3.000000, 1, 0.053541
91, 88156, 28, 181, 1403, 75.658547, 201.136839, 17.067050, 17.369538, 17.482784, 15.235000, 1.000000, 2.000000, 1, 0.775000
91, 88156, 28, 181, 1404, 75.657948, 201.137219, 17.062254, 17.369176, 17.491971, 29.597500, 1.000000, 4.000000, 1, 12.560389
91, 88156, 28, 182, 1404, 75.656750, 201.137978, 17.057904, 17.357394, 17.491334, 17.452857, 1.000000, 7.000000, 1, 4.353264
91, 88156, 28, 182, 1405, 75.654654, 201.139322, 17.055975, 17.345834, 17.480548, 22.020000, 1.000000, 5.000000, 1, 6.847621
91, 88156, 28, 183, 1405, 75.653158, 201.140289, 17.043294, 17.343571, 17.475093, 24.020000, 1.000000, 2.000000, 1, 9.350000
91, 88156, 28, 183, 1406, 75.649866, 201.142437, 17.027983, 17.339423, 17.461145, 15.530000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 184, 1406, 75.649567, 201.142633, 17.008880, 17.334485, 17.479577, 11.632000, 1.000000, 5.000000, 1, 1.544065
91, 88156, 28, 184, 1407, 75.648071, 201.143625, 17.008380, 17.330293, 17.490064, 14.733333, 1.000000, 3.000000, 1, 3.768575
91, 88156, 28, 185, 1408, 75.644485, 201.146006, 16.995102, 17.326074, 17.545507, 11.245714, 1.000000, 7.000000, 1, 1.212104
91, 88156, 28, 186, 1409, 75.641499, 201.147976, 16.965391, 17.315638, 17.541670, 9.872000, 1.000000, 5.000000, 1, 1.354716
91, 88156, 28, 187, 1410, 75.638217, 201.150146, 16.918377, 17.329898, 17.543731, 31.120000, 1.000000, 4.000000, 1, 7.832742
91, 88156, 28, 189, 1412, 75.631055, 201.154753, 16.819004, 17.353654, 17.524322, 22.718571, 1.000000, 7.000000, 1, 7.055139
91, 88156, 28, 189, 1413, 75.628069, 201.156654, 16.620531, 17.372792, 17.506287, 15.580000, 1.000000, 2.000000, 1, 1.140000
91, 88156, 28, 190, 1413, 75.627472, 201.157034, 16.492690, 17.376417, 17.496948, 25.650000, 1.000000, 2.000000, 1, 0.200000
91, 88156, 28, 191, 1414, 75.623887, 201.159317, 16.406039, 17.367671, 17.456181, 21.206667, 1.000000, 6.000000, 1, 5.066569
91, 88156, 28, 191, 1415, 75.622094, 201.160460, 16.335825, 17.355507, 17.422239, 24.675000, 1.000000, 2.000000, 1, 5.625000
91, 88156, 28, 195, 1419, 75.607140, 201.170036, 16.278601, 17.306618, 17.464352, 5.490000, 1.000000, 3.000000, 1, 0.411420
91, 88156, 28, 207, 1433, 75.563229, 201.198447, 16.441884, 17.160859, 17.639547, 4.243333, 1.000000, 6.000000, 1, 0.117710
91, 88156, 28, 208, 1433, 75.561411, 201.199591, 16.446799, 17.164979, 17.632771, 4.736667, 1.000000, 3.000000, 1, 0.436527
91, 88156, 28, 208, 1434, 75.560502, 201.200156, 16.450081, 17.159935, 17.626994, 3.674444, 1.000000, 9.000000, 1, 0.182642
91, 88156, 28, 209, 1434, 75.557772, 201.201853, 16.481561, 17.167717, 17.623287, 3.950000, 1.000000, 2.000000, 1, 0.060000
91, 88156, 28, 209, 1435, 75.557165, 201.202233, 16.526263, 17.162228, 17.622493, 5.471000, 1.000000, 10.000000, 1, 2.025194
91, 88156, 28, 210, 1435, 75.554130, 201.204143, 16.539287, 17.163597, 17.622487, 5.100000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 210, 1436, 75.553826, 201.204333, 16.570934, 17.153463, 17.617697, 5.324545, 1.000000, 11.000000, 1, 0.176035
91, 88156, 28, 211, 1437, 75.550486, 201.206470, 16.523175, 17.116157, 17.628824, 5.402000, 1.000000, 10.000000, 1, 1.501804
91, 88156, 28, 211, 1438, 75.547448, 201.208459, 16.554469, 17.126692, 17.635633, 3.775000, 1.000000, 2.000000, 1, 0.065000
91, 88156, 28, 212, 1438, 75.546841, 201.208858, 16.494270, 17.114226, 17.638228, 5.524444, 1.000000, 9.000000, 1, 0.798222
91, 88156, 28, 212, 1439, 75.544105, 201.210644, 16.576879, 17.119999, 17.645463, 7.210000, 1.000000, 2.000000, 1, 0.350000
91, 88156, 28, 213, 1439, 75.542888, 201.211434, 16.643885, 17.110840, 17.642366, 6.906667, 1.000000, 6.000000, 1, 0.553163
91, 88156, 28, 213, 1440, 75.541061, 201.212617, 16.659919, 17.112294, 17.650836, 6.640000, 1.000000, 5.000000, 1, 0.491040
91, 88156, 28, 214, 1440, 75.539539, 201.213605, 16.700070, 17.106471, 17.656168, 6.893333, 1.000000, 6.000000, 1, 0.214916
91, 88156, 28, 214, 1441, 75.537711, 201.214793, 16.702753, 17.105502, 17.663225, 6.930000, 1.000000, 5.000000, 1, 0.391561
91, 88156, 28, 216, 1442, 75.532223, 201.218318, 16.722613, 17.039112, 17.631428, 5.256667, 1.000000, 3.000000, 1, 0.051854
91, 88156, 28, 216, 1443, 75.531308, 201.218894, 16.741516, 17.041711, 17.625112, 3.953333, 1.000000, 9.000000, 1, 0.808277
91, 88156, 28, 217, 1443, 75.528562, 201.220619, 16.719982, 16.986871, 17.628535, 3.495000, 1.000000, 2.000000, 1, 0.055000
91, 88156, 28, 217, 1444, 75.527952, 201.221003, 16.731129, 16.972565, 17.618735, 3.760000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 218, 1444, 75.524901, 201.222944, 16.681175, 16.937632, 17.637942, 3.360000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 218, 1445, 75.524595, 201.223139, 16.685258, 16.960860, 17.633515, 3.686000, 1.000000, 5.000000, 1, 0.219600
91, 88156, 28, 219, 1446, 75.519102, 201.226665, 16.671625, 17.013847, 17.648511, 3.573333, 1.000000, 3.000000, 1, 0.304667
91, 88156, 28, 219, 1447, 75.518185, 201.227247, 16.645301, 16.996122, 17.648000, 3.595000, 1.000000, 2.000000, 1, 0.075000
91, 88156, 28, 220, 1448, 75.514823, 201.229362, 16.545395, 16.922058, 17.657664, 3.670000, 1.000000, 3.000000, 1, 0.294052
91, 88156, 28, 222, 1450, 75.507791, 201.233763, 16.459860, 16.968661, 17.624559, 4.567500, 1.000000, 4.000000, 1, 0.211113
91, 88156, 28, 223, 1450, 75.506567, 201.234533, 16.532413, 16.927835, 17.634799, 4.070000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 227, 1455, 75.489144, 201.245775, 16.457423, 16.915617, 17.673131, 3.920000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 227, 1456, 75.488838, 201.245971, 16.447645, 16.904460, 17.681489, 3.840000, 1.000000, 2.000000, 1, 0.060000
91, 88156, 28, 228, 1456, 75.488227, 201.246365, 16.454983, 16.971967, 17.687807, 4.146667, 1.000000, 3.000000, 1, 0.204993
91, 88156, 28, 230, 1459, 75.477838, 201.252918, 16.561994, 17.102520, 17.703362, 5.460000, 1.000000, 2.000000, 1, 0.220000
91, 88156, 28, 231, 1459, 75.477227, 201.253303, 16.626237, 17.144075, 17.694781, 4.880000, 1.000000, 4.000000, 1, 0.640586
91, 88156, 28, 233, 1462, 75.469596, 201.258160, 16.722635, 17.163518, 17.695015, 5.550909, 1.000000, 11.000000, 1, 0.263696
91, 88156, 28, 233, 1463, 75.466239, 201.260286, 16.775927, 17.184379, 17.709715, 5.150000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 234, 1463, 75.465934, 201.260477, 16.855290, 17.197288, 17.716943, 5.464286, 1.000000, 7.000000, 1, 0.142414
91, 88156, 28, 236, 1466, 75.456169, 201.266536, 16.862297, 17.294622, 17.688263, 20.190000, 1.000000, 4.000000, 1, 3.896774
91, 88156, 28, 237, 1466, 75.454950, 201.267293, 16.851775, 17.306473, 17.683889, 19.343333, 1.000000, 3.000000, 1, 7.037998
91, 88156, 28, 237, 1467, 75.452208, 201.269014, 16.851783, 17.301753, 17.686078, 15.216667, 1.000000, 3.000000, 1, 4.836475
91, 88156, 28, 238, 1467, 75.451294, 201.269597, 16.855291, 17.297393, 17.697148, 18.312000, 1.000000, 5.000000, 1, 1.989054
91, 88156, 28, 238, 1468, 75.449772, 201.270579, 16.850609, 17.281388, 17.702623, 23.477143, 1.000000, 7.000000, 1, 6.717214
91, 88156, 28, 239, 1468, 75.447642, 201.271971, 16.828649, 17.276928, 17.708751, 20.930000, 1.000000, 3.000000, 1, 2.822021
91, 88156, 28, 239, 1469, 75.446730, 201.272570, 16.811149, 17.277743, 17.705221, 17.418889, 1.000000, 9.000000, 1, 5.983365
91, 88156, 28, 240, 1469, 75.443992, 201.274352, 16.782178, 17.276112, 17.698811, 16.755000, 1.000000, 2.000000, 1, 6.305000
91, 88156, 28, 240, 1470, 75.443384, 201.274745, 16.749271, 17.281381, 17.698098, 9.417143, 1.000000, 7.000000, 1, 1.412209
91, 88156, 28, 243, 1473, 75.432735, 201.281500, 16.801987, 17.302127, 17.692819, 13.727143, 1.000000, 7.000000, 1, 8.022147
91, 88156, 28, 243, 1474, 75.430607, 201.282830, 16.806892, 17.323185, 17.700708, 10.297500, 1.000000, 4.000000, 1, 2.875677
91, 88156, 28, 244, 1474, 75.429391, 201.283586, 16.823857, 17.330086, 17.696172, 13.047143, 1.000000, 7.000000, 1, 6.444632
91, 88156, 28, 244, 1475, 75.426048, 201.285659, 16.797079, 17.341861, 17.682404, 11.720000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 245, 1475, 75.425744, 201.285848, 16.820845, 17.347868, 17.676026, 29.945000, 1.000000, 4.000000, 1, 12.755647
91, 88156, 28, 246, 1476, 75.422100, 201.288131, 16.830457, 17.358289, 17.686530, 17.990000, 1.000000, 3.000000, 1, 3.326931
91, 88156, 28, 246, 1477, 75.420583, 201.289087, 16.806283, 17.352724, 17.686532, 24.798571, 1.000000, 7.000000, 1, 7.585528
91, 88156, 28, 247, 1477, 75.418459, 201.290430, 16.825062, 17.351226, 17.677248, 18.033333, 1.000000, 3.000000, 1, 4.759260
91, 88156, 28, 247, 1478, 75.417550, 201.291009, 16.796464, 17.341097, 17.676021, 22.164444, 1.000000, 9.000000, 1, 2.493561
91, 88156, 28, 248, 1478, 75.414821, 201.292748, 16.808107, 17.328926, 17.664347, 44.325000, 1.000000, 2.000000, 1, 15.035000
91, 88156, 28, 248, 1479, 75.414214, 201.293134, 16.778450, 17.315041, 17.656547, 67.740000, 1.000000, 5.000000, 1, 49.948517
91, 88156, 28, 249, 1480, 75.409667, 201.295985, 16.775316, 17.324321, 17.645064, 12.908333, 1.000000, 6.000000, 1, 1.596292
91, 88156, 28, 249, 1481, 75.407848, 201.297100, 16.756974, 17.325479, 17.640940, 37.580000, 1.000000, 2.000000, 1, 6.660000
91, 88156, 28, 250, 1481, 75.407241, 201.297469, 16.767758, 17.315034, 17.632086, 31.503333, 1.000000, 9.000000, 1, 6.422696
91, 88156, 28, 250, 1482, 75.404514, 201.299135, 16.758250, 17.319305, 17.641453, 18.766667, 1.000000, 3.000000, 1, 5.865091
91, 88156, 28, 251, 1482, 75.403604, 201.299695, 16.765861, 17.332740, 17.642996, 15.970000, 1.000000, 3.000000, 1, 1.814736
91, 88156, 28, 253, 1484, 75.395130, 201.305012, 16.735077, 17.324309, 17.607039, 16.500000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 253, 1485, 75.394827, 201.305205, 16.715426, 17.327002, 17.607854, 24.166667, 1.000000, 6.000000, 1, 8.635890
91, 88156, 28, 254, 1486, 75.391198, 201.307541, 16.648147, 17.313858, 17.595020, 22.995714, 1.000000, 7.000000, 1, 10.276732
91, 88156, 28, 255, 1486, 75.389082, 201.308908, 16.675094, 17.306030, 17.591425, 19.400000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 256, 1488, 75.382124, 201.313369, 16.514713, 17.335392, 17.592807, 7.630000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 256, 1489, 75.381821, 201.313560, 16.455861, 17.326613, 17.594189, 5.540000, 1.000000, 1.000000, 1, 0.000000
91, 88156, 28, 257, 1489, 75.381216, 201.313942, 16.401029, 17.324685, 17.605128, 15.797143, 1.000000, 7.000000, 1, 3.802476
91, 88156, 28, 258, 1490, 75.376072, 201.317179, 16.378800, 17.329668, 17.624956, 31.250000, 1.000000, 3.000000, 1, 9.639049
91, 88156, 28, 258, 1491, 75.375165, 201.317744, 16.416218, 17.332345, 17.631277, 37.970000, 1.000000, 3.000000, 1, 20.419858
91, 88156, 28, 259, 1491, 75.374258, 201.318306, 16.464773, 17.334623, 17.646316, 13.480000, 1.000000, 6.000000, 1, 16.183369
91, 88156, 28, 259, 1492, 75.371839, 201.319805, 16.475248, 17.336146, 17.650924, 5.500000, 1.000000, 4.000000, 1, 2.297118
